STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/28/1988,0.01,0.1,5,,18,-7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/29/1988,0,0.1,4,,25,-6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/30/1988,0,0,4,,42,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/31/1988,0,0,2,,56,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/1/1988,0.02,0,0,,50,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/2/1988,0.16,0.6,0,,38,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/3/1988,0,0,1,,23,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/4/1988,0.57,8.7,5,,25,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/5/1988,0,0,9,,11,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/6/1988,0,0,9,,16,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/7/1988,0,0,8,,18,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/8/1988,0,0.2,7,,21,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/9/1988,0,0,7,,28,-3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/10/1988,0.03,0.4,7,,29,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/11/1988,0,0,6,,16,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/12/1988,0.38,6.8,7,,32,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/13/1988,0.2,6.7,18,,24,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/14/1988,0,0,19,,29,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/15/1988,0,0,14,,39,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/16/1988,0,0,12,,38,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/17/1988,0,0,10,,34,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/18/1988,0,0,8,,41,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/19/1988,0.1,1.2,6,,43,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/20/1988,0.22,2.1,8,,42,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/21/1988,0,0,6,,35,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/22/1988,0,0,5,,38,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/23/1988,0,0,4,,41,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/24/1988,0,0,3,,29,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/25/1988,0,0,3,,28,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/26/1988,0,0,2,,29,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/27/1988,0,0,2,,30,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/28/1988,0,0,2,,33,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/29/1988,0.01,0.2,2,,38,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/1/1988,0,0,2,,29,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/2/1988,0.01,0.2,2,,37,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/3/1988,0.01,0.6,3,,31,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/4/1988,0.03,0.3,2,,25,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/5/1988,0,0,1,,27,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/6/1988,0,0,1,,42,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/7/1988,0,0,0,,42,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/8/1988,0,0,0,,35,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/9/1988,0.09,0,0,,47,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/10/1988,0.01,0,0,,42,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/11/1988,0,0,0,,28,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/12/1988,0.01,0,0,,27,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/13/1988,0.18,0,0,,31,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/14/1988,0.02,0.3,0,,38,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/15/1988,0.03,0.4,0,,34,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/16/1988,0.2,2.6,3,,39,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/17/1988,0,0,1,,42,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/18/1988,0,0.1,0,,38,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/19/1988,0.01,0.3,0,,33,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/20/1988,0.09,1.2,0,,24,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/21/1988,0,0,1,,15,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/22/1988,0,0,0,,30,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/23/1988,0,0,0,,47,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/24/1988,0,0,0,,53,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/25/1988,0.02,0,0,,59,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/26/1988,0.58,0,0,,59,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/27/1988,0.22,0,0,,49,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/28/1988,0.04,0.4,0,,42,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/29/1988,0,0,0,,50,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/30/1988,0,0,0,,64,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/31/1988,0,0,0,,51,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/1/1988,0,0,0,,58,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/2/1988,0,0,0,,60,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/3/1988,0.06,0,0,,55,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/4/1988,0.22,0,0,,62,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/5/1988,0.05,0,0,,60,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/6/1988,0,0,0,,66,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/7/1988,0,0,0,,63,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/8/1988,0.01,0,0,,44,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/9/1988,0,0,0,,45,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/10/1988,0,0,0,,52,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/11/1988,0,0,0,,50,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/12/1988,0,0,0,,55,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/13/1988,0,0,0,,60,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/14/1988,0,0,0,,60,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/15/1988,0.26,0,0,,47,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/16/1988,0.03,0,0,,42,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/17/1988,0.08,0,0,,57,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/18/1988,0.03,0,0,,58,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/19/1988,0,0,0,,44,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/20/1988,0.01,0.2,0,,45,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/21/1988,0.15,2.2,2,,49,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/22/1988,0,0,0,,47,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/23/1988,0.06,0,0,,54,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/24/1988,0.22,0,0,,46,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/25/1988,0.08,0,0,,49,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/26/1988,0,0,0,,58,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/27/1988,0,0,0,,58,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/28/1988,0.3,0,0,,52,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/29/1988,0.26,0,0,,49,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/30/1988,0.09,0,0,,45,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/1/1988,0.1,0,0,,47,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/2/1988,0,0,0,,54,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/3/1988,0,0,0,,58,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/4/1988,0,0,0,,68,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/5/1988,0,0,0,,76,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/6/1988,0,0,0,,78,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/7/1988,0,0,0,,64,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/8/1988,0,0,0,,74,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/9/1988,0,0,0,,75,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/10/1988,0,0,0,,66,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/11/1988,0.06,0,0,,61,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/12/1988,0,0,0,,71,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/13/1988,0.34,0,0,,81,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/14/1988,0,0,0,,62,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/15/1988,0,0,0,,76,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/16/1988,0.33,0,0,,67,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/17/1988,0.04,0,0,,56,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/18/1988,0.07,0,0,,54,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/19/1988,0.2,0,0,,62,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/20/1988,0.02,0,0,,74,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/21/1988,0.02,0,0,,72,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/22/1988,0,0,0,,75,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/23/1988,0,0,0,,80,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/24/1988,0,0,0,,67,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/25/1988,0.03,0,0,,53,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/26/1988,0.16,0,0,,66,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/27/1988,0,0,0,,80,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/28/1988,0,0,0,,86,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/29/1988,0,0,0,,82,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/30/1988,0.43,0,0,,73,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/31/1988,0,0,0,,74,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/1/1988,0,0,0,,69,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/2/1988,0,0,0,,61,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/3/1988,0.01,0,0,,64,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/4/1988,0,0,0,,72,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/5/1988,0,0,0,,80,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/6/1988,0,0,0,,71,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/7/1988,0,0,0,,68,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/8/1988,0,0,0,,65,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/9/1988,0,0,0,,63,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/10/1988,0,0,0,,64,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/11/1988,0,0,0,,78,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/12/1988,0,0,0,,89,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/13/1988,0,0,0,,92,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/14/1988,0,0,0,,94,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/15/1988,0,0,0,,97,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/16/1988,0,0,0,,87,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/17/1988,0,0,0,,79,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/18/1988,0,0,0,,83,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/19/1988,0,0,0,,88,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/20/1988,0,0,0,,94,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/21/1988,0,0,0,,85,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/22/1988,0.29,0,0,,81,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/23/1988,0.12,0,0,,68,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/24/1988,0,0,0,,71,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/25/1988,2.32,0,0,,71,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/26/1988,0.03,0,0,,68,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/27/1988,0,0,0,,75,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/28/1988,0.18,0,0,,79,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/29/1988,0,0,0,,65,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/30/1988,0.31,0,0,,61,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/1/1988,0.28,0,0,,56,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/2/1988,0.03,0,0,,71,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/3/1988,0,0,0,,83,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/4/1988,0,0,0,,84,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/5/1988,0,0,0,,90,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/6/1988,0,0,0,,89,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/7/1988,0,0,0,,93,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/8/1988,0,0,0,,97,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/9/1988,0,0,0,,97,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/10/1988,0,0,0,,95,71
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/11/1988,0,0,0,,88,71
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/12/1988,0.01,0,0,,85,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/13/1988,0,0,0,,84,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/14/1988,1.4,0,0,,78,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/15/1988,0,0,0,,75,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/16/1988,0,0,0,,88,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/17/1988,0.17,0,0,,74,68
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/18/1988,0,0,0,,88,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/19/1988,0,0,0,,76,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/20/1988,0,0,0,,79,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/21/1988,0.53,0,0,,69,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/22/1988,0,0,0,,81,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/23/1988,0,0,0,,84,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/24/1988,0,0,0,,80,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/25/1988,0,0,0,,80,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/26/1988,0,0,0,,83,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/27/1988,0.01,0,0,,84,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/28/1988,0,0,0,,85,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/29/1988,0,0,0,,90,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/30/1988,0,0,0,,95,71
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/31/1988,0.12,0,0,,84,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/1/1988,0,0,0,,88,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/2/1988,0,0,0,,91,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/3/1988,0,0,0,,97,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/4/1988,0,0,0,,94,78
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/5/1988,0,0,0,,93,76
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/6/1988,0.03,0,0,,89,72
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/7/1988,0,0,0,,84,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/8/1988,0,0,0,,87,68
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/9/1988,0,0,0,,92,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/10/1988,0.09,0,0,,88,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/11/1988,0,0,0,,90,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/12/1988,0,0,0,,92,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/13/1988,0.26,0,0,,94,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/14/1988,0,0,0,,93,68
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/15/1988,0.21,0,0,,88,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/16/1988,0.05,0,0,,69,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/17/1988,0.35,0,0,,79,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/18/1988,0,0,0,,68,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/19/1988,0,0,0,,76,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/20/1988,0.14,0,0,,76,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/21/1988,0.06,0,0,,67,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/22/1988,0,0,0,,66,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/23/1988,0,0,0,,73,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/24/1988,0.22,0,0,,61,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/25/1988,0.29,0,0,,74,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/26/1988,0.18,0,0,,79,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/27/1988,0.08,0,0,,82,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/28/1988,1.24,0,0,,76,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/29/1988,1.07,0,0,,68,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/30/1988,0,0,0,,72,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/31/1988,0,0,0,,72,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/1/1988,0,0,0,,76,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/2/1988,0,0,0,,81,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/3/1988,0,0,0,,81,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/4/1988,0.16,0,0,,67,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/5/1988,0.08,0,0,,71,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/6/1988,0,0,0,,63,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/7/1988,0,0,0,,70,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/8/1988,0,0,0,,74,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/9/1988,0,0,0,,75,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/10/1988,0,0,0,,79,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/11/1988,0,0,0,,65,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/12/1988,0,0,0,,68,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/13/1988,0.27,0,0,,69,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/14/1988,0.13,0,0,,64,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/15/1988,0,0,0,,58,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/16/1988,0,0,0,,63,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/17/1988,0.02,0,0,,60,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/18/1988,0.24,0,0,,70,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/19/1988,0,0,0,,76,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/20/1988,0.54,0,0,,80,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/21/1988,0.01,0,0,,67,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/22/1988,0,0,0,,66,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/23/1988,0.05,0,0,,71,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/24/1988,0,0,0,,66,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/25/1988,0,0,0,,69,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/26/1988,0,0,0,,64,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/27/1988,0,0,0,,68,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/28/1988,0,0,0,,64,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/29/1988,0,0,0,,58,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/30/1988,0,0,0,,68,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/1/1988,0,0,0,,75,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/2/1988,0.49,0,0,,72,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/3/1988,0,0,0,,59,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/4/1988,0.18,0,0,,48,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/5/1988,0.12,0,0,,50,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/6/1988,0.12,0,0,,48,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/7/1988,0,0,0,,51,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/8/1988,0.08,0,0,,47,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/9/1988,0.17,0,0,,43,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/10/1988,0,0,0,,58,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/11/1988,0,0,0,,55,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/12/1988,0.03,0,0,,44,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/13/1988,0.01,0,0,,40,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/14/1988,0,0,0,,51,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/15/1988,0,0,0,,63,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/16/1988,0,0,0,,69,50
