album,track_name,line,lyric,element,element_artist
THE TORTURED POETS DEPARTMENT,So High School,33,And in a blink of a crinkling eye,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,34,"I'm sinking, our fingers entwined",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,35,Cheeks pink in the twinkling lights,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,36,Tell me 'bout the first time you saw me,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,37,I'll drink what you think and I'm high,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,38,From smoking your jokes all damn night,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,39,The brink of a wrinkle in time,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,40,Been a sweet 16 suddenly,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,41,I'm watching American Pie with you on a Saturday night,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,42,"Your friends are around, so be quiet",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,43,I'm trying to stifle my sighs,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,44,"'Cause I feel so high school (So high school) every time I look at you, but look at you",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,45,"Truth, dare, spin bottles",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,46,"You know how to ball, I know Aristotle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,47,"Brand new, full throttle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,48,Teach me while your bros play Grand Theft Auto,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,49,"It's true, swear, scouts honor",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,50,"You knew what you wanted, and, boy, you got her",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,51,"Brand new, full throttle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,52,"You already know, babe",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,53,"You already know, babe",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,1,"Quick, quick, tell me something awful",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,2,Like you are a poet trapped inside the body of a finance guy,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,3,"Tell me all your secrets, all you'll ever be is",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,4,My eternal consolation prize,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,5,"You see, I was a debutante in another life, but",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,6,Now I seem to be scared to go outside,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,7,"If comfort is a construct, I don't believe in good luck",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,8,Now that I know what's what,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,9,I hate it here so I will go to secret gardens in my mind,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,10,"People need a key to get to, the only one is mine",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,11,I read about it in a book when I was a precocious child,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,12,No mid-sized city hopes and small-town fears,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,13,I'm there most of the year 'cause I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,14,I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,15,My friends used to play a game where,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,16,We would pick a decade,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,17,We wished we could live in instead of this,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,18,I'd say the 1830s but without all the racists,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,19,And getting married off for the highest bid,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,20,Everyone would look down 'cause it wasn't fun now,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,21,Seems like it was never even fun back then,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,22,Nostalgia is a mind's trick,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,23,"If I'd been there, I'd hate it",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,24,It was freezing in the palace,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,25,I hate it here so I will go to lunar valleys in my mind,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,26,"When they found a better planet, only the gentle survived",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,27,"I dreamed about it in the dark, the night I felt like I might die",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,28,No mid-sized city hopes and small-town fears,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,29,I'm there most of the year 'cause I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,30,I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,31,"I'm lonely, but I'm good",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,32,"I'm bitter, but I swear I'm fine",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,33,I'll save all my romanticism for my inner life and I'll get lost on purpose,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,34,This place made me feel worthless,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,35,"Lucid dreams like electricity, the current flies through me",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,36,"And in my fantasies, I rise above it",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,37,"And way up there, I actually love it",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,38,I hate it here so I will go to secret gardens in my mind,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,39,"People need a key to get to, the only one is mine",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,40,I read about it in a book when I was a precocious child,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,41,No mid-sized city hopes and small-town fears,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,42,I'm there most of the year 'cause I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,43,I hate it here,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,44,"Quick, quick, tell me something awful",Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Hate It Here,45,Like you are a poet trapped inside the body of a finance guy,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,1,When I picture my hometown,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,2,There's a bronze spray-tanned statue of you,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,3,And a plaque underneath it,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,4,"That threatens to push me down the stairs, at our school",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,5,And it was always the same searing pain,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,6,"But I dreamed that one day, I could say",Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,7,"All that time you were throwin' punches, I was buildin' somethin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,8,And I can't forgive the way you made me feel,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,9,"Screamed ""Fuck you, Aimee"" to the night sky, as the blood was gushin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,10,But I can't forget the way you made me heal,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,11,"And it wasn't a fair fight, or a clean kill",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,12,Each time that Aimee stomped across my grave,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,13,And then she wrote headlines,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,14,"In the local paper, laughing at each baby step I'd take",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,15,And it was always the same searing pain,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,16,"But I prayed that one day, I could say",Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,17,"All that time you were throwin' punches, I was buildin' somethin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,18,And I couldn't wait to show you it was real,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,19,"Screamed ""Fuck you, Aimee"" to the night sky, as the blood was gushin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,20,But I can't forget the way you made me heal,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,21,Everyone knows that my mother is a saintly woman,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,22,But she used to say she wished that you were dead,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,23,I pushed each boulder up the hill,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,24,"Your words are still just ringing in my head, ringing in my head",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,25,I wrote a thousand songs that you find uncool,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,26,I built a legacy which you can't undo,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,27,"But when I count the scars, there's a moment of truth",Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,28,"That there wouldn't be this, if there hadn't been you",Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,29,And maybe you've reframed it,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,30,"And in your mind, you never beat my spirit black and blue",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,31,I don't think you've changed much,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,32,"And so I changed your name, and any real defining clues",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,33,"And one day, your kid comes home singin'",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,34,"A song that only us two is gonna know is about you, 'cause-",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,35,"All that time you were throwin' punches, it was all for nothin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,36,"And our town, it looks so small, from way up here",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,37,"Screamed ""Thank you, Aimee"" to the night sky, and the stars are stunnin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,38,'Cause I can't forget the way you made me heal,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,39,Everyone knows that my mother is a saintly woman,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,40,But she used to say she wished that you were dead,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,41,So I pushed each boulder up that hill,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,42,"Your words were still just ringin' in my head, ringin' in my head",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,43,"Thank you, Aimee",Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,thanK you aIMee,44,"Thank you, Aimee",Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,1,I had died the tiniest death,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,2,I spied the catch in your breath,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,3,"Out, out, out, out, out, out",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,4,Northbound I got carried away,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,5,As you boarded your train,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,6,"South, south, south, south, south, south",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,7,A feather taken by the wind blowing,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,8,I'm afflicted by the not knowing so,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,9,I look in people's windows,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,10,Transfixed by rose golden glows,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,11,They have their friends over to drink nice wine,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,12,I look in people's windows,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,13,In case you're at their table,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,14,What if your eyes looked up and met mine,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,15,One more time,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,16,You had stopped and tilted your head,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,17,I still ponder what it meant,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,18,"Now, now, now, now, now, now",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,19,I tried searching faces on streets,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,20,What are the chances you'd be,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,21,"Downtown, downtown, downtown",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,22,Does it feel alright to not know me?,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,23,"I'm addicted to the ""if only""",Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,24,So I look in people's windows,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,25,Like I'm some deranged weirdo,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,26,I attend Christmas parties from outside,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,27,I look in people's windows,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,28,In case you're at their table,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,29,What if your eyes looked up and met mine,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,I Look In People's Windows,30,One more time,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,1,Hand on the throttle,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,2,Thought I caught lightning in a bottle,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,3,"Oh, but it's gone again",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,4,And it was written,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,5,I got cursed like Eve got bitten,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,6,"Oh, was it punishment?",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,7,Pad around when I get home,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,8,I guess a lesser woman would've lost hope,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,9,A greater woman wouldn't beg,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,10,But I looked to the sky and said,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,11,Please,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,12,I've been on my knees,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,13,Change the prophecy,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,14,Don't want money,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,15,Just someone who wants my company,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,16,Let it once be me,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,17,Who do I have to speak to,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,18,About if they can redo the prophecy?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,19,Cards on the table,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,20,Mine play out like fools in a fable,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,21,"Oh, it was sinking in (Sinking in, oh)",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,22,Slow is the quicksand,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,23,Poison blood from the wound of the pricked hand,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,24,"Oh, still I dream of him",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,25,Please,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,26,I've been on my knees,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,27,Change the prophecy,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,28,Don't want money,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,29,Just someone who wants my company,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Prophecy,30,Let it once be me,Chorus,Taylor Swift
