county_id,county_state,metro,ruc,economic,population,no_hs,high_school,some_college,bachelor,poverty,minor_poverty,home_income
1875,"Schenectady County,NY",Yes,2,0,154794,0.097,0.293,0.296,0.314,0.113,0.173,63297
1876,"Schoharie County,NY",Yes,2,5,31600,0.104,0.369,0.304,0.223,0.118,0.161,57757
1877,"Schuyler County,NY",No,6,5,18054,0.107,0.365,0.305,0.223,0.135,0.211,50190
1878,"Seneca County,NY",No,6,4,34677,0.146,0.349,0.296,0.209,0.126,0.199,54184
1879,"Steuben County,NY",No,4,0,97312,0.1,0.374,0.295,0.231,0.128,0.187,54862
1880,"Suffolk County,NY",Yes,1,5,1488533,0.096,0.279,0.269,0.356,0.073,0.094,100075
1881,"Sullivan County,NY",No,4,5,75547,0.138,0.336,0.294,0.232,0.162,0.244,51985
1882,"Tioga County,NY",Yes,2,3,49350,0.092,0.361,0.292,0.255,0.102,0.152,60309
1883,"Tompkins County,NY",Yes,3,0,102669,0.058,0.194,0.221,0.527,0.168,0.137,57383
1884,"Ulster County,NY",Yes,3,5,179778,0.095,0.298,0.286,0.322,0.143,0.162,63073
1885,"Warren County,NY",Yes,3,5,64666,0.083,0.318,0.298,0.3,0.108,0.155,56694
1886,"Washington County,NY",Yes,3,4,62100,0.123,0.382,0.291,0.204,0.114,0.16,55913
1887,"Wayne County,NY",Yes,1,3,91371,0.106,0.346,0.326,0.223,0.096,0.146,61118
1888,"Westchester County,NY",Yes,1,0,965534,0.122,0.196,0.2,0.482,0.083,0.103,94521
1889,"Wyoming County,NY",No,6,4,40825,0.104,0.407,0.324,0.165,0.099,0.122,57709
1890,"Yates County,NY",Yes,1,5,25108,0.138,0.34,0.278,0.244,0.127,0.211,51089
1891,"Alamance County,NC",Yes,3,0,158941,0.145,0.276,0.34,0.24,0.135,0.198,50480
1892,"Alexander County,NC",Yes,2,3,37122,0.184,0.386,0.283,0.147,0.13,0.196,49138
1893,"Alleghany County,NC",No,9,5,10990,0.234,0.295,0.305,0.167,0.187,0.298,39735
1894,"Anson County,NC",No,6,4,25493,0.195,0.415,0.295,0.096,0.205,0.315,38023
1895,"Ashe County,NC",No,7,5,26853,0.158,0.323,0.329,0.19,0.169,0.262,41864
1896,"Avery County,NC",No,8,5,17571,0.177,0.297,0.32,0.206,0.168,0.254,41701
1897,"Beaufort County,NC",No,6,3,47328,0.124,0.336,0.346,0.194,0.181,0.275,46411
1898,"Bertie County,NC",No,7,3,19924,0.213,0.38,0.273,0.134,0.235,0.32,35433
1899,"Bladen County,NC",No,6,3,33974,0.199,0.334,0.316,0.151,0.291,0.442,36976
1900,"Brunswick County,NC",Yes,2,5,123664,0.096,0.286,0.331,0.286,0.105,0.201,60163
1901,"Buncombe County,NC",Yes,2,0,251775,0.09,0.234,0.284,0.392,0.115,0.168,53960
1902,"Burke County,NC",Yes,2,3,89914,0.191,0.305,0.338,0.166,0.14,0.206,44946
1903,"Cabarrus County,NC",Yes,1,0,197736,0.1,0.252,0.337,0.312,0.09,0.129,69297
1904,"Caldwell County,NC",Yes,2,3,81994,0.203,0.325,0.32,0.153,0.159,0.224,43328
1905,"Camden County,NC",No,8,0,10357,0.144,0.289,0.388,0.179,0.083,0.099,65955
1906,"Carteret County,NC",No,4,5,68495,0.089,0.251,0.376,0.284,0.098,0.159,55052
1907,"Caswell County,NC",No,8,4,22892,0.205,0.333,0.307,0.155,0.171,0.281,45517
1908,"Catawba County,NC",Yes,2,3,156386,0.148,0.306,0.327,0.219,0.13,0.2,53738
1909,"Chatham County,NC",Yes,2,0,68729,0.118,0.214,0.255,0.413,0.093,0.142,73703
1910,"Cherokee County,NC",No,9,5,27626,0.137,0.346,0.324,0.192,0.188,0.279,41262
1911,"Chowan County,NC",No,6,0,14306,0.16,0.343,0.3,0.198,0.172,0.302,42618
1912,"Clay County,NC",No,9,5,10776,0.115,0.342,0.315,0.228,0.146,0.242,42878
1913,"Cleveland County,NC",No,4,0,97250,0.16,0.347,0.319,0.174,0.191,0.284,42728
1914,"Columbus County,NC",No,6,0,56640,0.184,0.347,0.338,0.131,0.253,0.362,36862
1915,"Craven County,NC",Yes,3,4,102978,0.118,0.259,0.366,0.257,0.149,0.218,50748
1916,"Cumberland County,NC",Yes,2,0,330098,0.093,0.255,0.402,0.25,0.17,0.237,46779
1917,"Currituck County,NC",Yes,1,5,25403,0.108,0.277,0.384,0.231,0.097,0.138,64426
1918,"Dare County,NC",No,4,5,35486,0.067,0.232,0.371,0.33,0.083,0.136,64768
1919,"Davidson County,NC",Yes,2,0,164249,0.166,0.33,0.319,0.185,0.15,0.232,47758
1920,"Davie County,NC",Yes,2,0,41820,0.133,0.314,0.324,0.229,0.108,0.155,60801
1921,"Duplin County,NC",No,6,3,58990,0.258,0.325,0.306,0.111,0.204,0.307,42725
1922,"Durham County,NC",Yes,2,3,300481,0.116,0.173,0.236,0.475,0.135,0.193,59329
1923,"Edgecombe County,NC",Yes,3,0,53861,0.203,0.373,0.298,0.127,0.229,0.37,38818
1924,"Forsyth County,NC",Yes,2,0,368126,0.112,0.256,0.293,0.338,0.164,0.251,50112
1925,"Franklin County,NC",Yes,1,0,64229,0.159,0.295,0.334,0.213,0.127,0.2,57710
1926,"Gaston County,NC",Yes,1,0,214745,0.153,0.308,0.333,0.206,0.142,0.192,52798
1927,"Gates County,NC",Yes,1,1,11665,0.137,0.363,0.355,0.144,0.152,0.211,51746
1928,"Graham County,NC",No,9,5,8597,0.19,0.372,0.302,0.135,0.189,0.263,39502
1929,"Granville County,NC",No,4,4,58621,0.158,0.313,0.306,0.223,0.13,0.191,58956
1930,"Greene County,NC",No,8,4,21077,0.259,0.325,0.311,0.105,0.235,0.343,43591
1931,"Guilford County,NC",Yes,2,0,517142,0.109,0.238,0.301,0.353,0.154,0.231,52166
1932,"Halifax County,NC",No,4,0,52233,0.225,0.378,0.252,0.144,0.22,0.336,36760
1933,"Harnett County,NC",No,4,0,127802,0.137,0.299,0.357,0.207,0.144,0.197,51225
1934,"Haywood County,NC",Yes,2,5,60185,0.119,0.265,0.366,0.25,0.131,0.218,47183
1935,"Henderson County,NC",Yes,2,0,112353,0.101,0.243,0.338,0.318,0.097,0.155,54012
1936,"Hertford County,NC",No,6,0,24273,0.208,0.317,0.328,0.146,0.232,0.317,38216
1937,"Hoke County,NC",Yes,2,3,52171,0.14,0.278,0.398,0.184,0.18,0.256,47892
1938,"Hyde County,NC",No,9,1,5423,0.184,0.415,0.307,0.094,0.222,0.319,40653
1939,"Iredell County,NC",Yes,1,0,170307,0.11,0.281,0.334,0.275,0.095,0.136,60044
1940,"Jackson County,NC",No,6,4,41990,0.116,0.267,0.312,0.305,0.167,0.214,44502
1941,"Johnston County,NC",Yes,1,0,187433,0.137,0.293,0.351,0.218,0.117,0.167,60296
1942,"Jones County,NC",Yes,3,1,9761,0.184,0.304,0.381,0.131,0.162,0.289,43302
1943,"Lee County,NC",No,4,3,59646,0.166,0.272,0.353,0.209,0.157,0.225,48984
1944,"Lenoir County,NC",No,4,0,57599,0.196,0.321,0.337,0.145,0.221,0.377,40433
1945,"Lincoln County,NC",Yes,1,3,80990,0.144,0.311,0.331,0.214,0.103,0.146,62963
1946,"McDowell County,NC",No,6,3,45065,0.162,0.335,0.334,0.169,0.154,0.214,43972
1947,"Macon County,NC",No,7,5,34326,0.114,0.306,0.339,0.242,0.163,0.261,46426
1948,"Madison County,NC",Yes,2,0,21285,0.146,0.307,0.271,0.276,0.17,0.23,44693
1949,"Martin County,NC",No,6,3,23292,0.167,0.345,0.32,0.168,0.203,0.306,43569
1950,"Mecklenburg County,NC",Yes,1,0,1031985,0.099,0.174,0.279,0.448,0.117,0.175,64509
1951,"Mitchell County,NC",No,7,0,15135,0.155,0.336,0.321,0.188,0.161,0.239,43967
1952,"Montgomery County,NC",No,6,3,27358,0.207,0.349,0.297,0.147,0.167,0.261,47757
1953,"Moore County,NC",No,4,5,94442,0.096,0.22,0.315,0.369,0.105,0.149,59471
1954,"Nash County,NC",Yes,3,0,94313,0.146,0.336,0.309,0.209,0.142,0.228,50122
1955,"New Hanover County,NC",Yes,2,5,220643,0.071,0.216,0.321,0.393,0.153,0.193,53419
1956,"Northampton County,NC",No,9,0,20501,0.205,0.397,0.27,0.128,0.214,0.343,37233
1957,"Onslow County,NC",Yes,3,0,191172,0.088,0.292,0.407,0.214,0.151,0.208,50531
1958,"Orange County,NC",Yes,2,4,141619,0.073,0.148,0.203,0.576,0.124,0.108,71920
1959,"Pamlico County,NC",Yes,3,5,12798,0.12,0.303,0.383,0.194,0.166,0.293,46447
1960,"Pasquotank County,NC",No,4,4,39640,0.135,0.316,0.344,0.205,0.182,0.282,46355
1961,"Pender County,NC",Yes,2,5,57838,0.125,0.29,0.321,0.264,0.151,0.219,54900
1962,"Perquimans County,NC",No,8,0,13445,0.135,0.308,0.354,0.204,0.158,0.276,48337
1963,"Person County,NC",Yes,2,0,39304,0.137,0.362,0.348,0.153,0.148,0.234,50149
1964,"Pitt County,NC",Yes,3,4,175762,0.106,0.236,0.34,0.318,0.232,0.265,43303
1965,"Polk County,NC",No,8,0,20490,0.091,0.26,0.332,0.317,0.118,0.204,50467
1966,"Randolph County,NC",Yes,2,3,142703,0.186,0.338,0.318,0.158,0.138,0.206,48372
1967,"Richmond County,NC",No,5,0,45429,0.197,0.349,0.314,0.139,0.199,0.311,38514
1968,"Robeson County,NC",No,4,0,133585,0.229,0.34,0.299,0.132,0.245,0.356,35407
1969,"Rockingham County,NC",Yes,2,3,91634,0.174,0.345,0.331,0.15,0.179,0.26,41869
1970,"Rowan County,NC",Yes,1,0,139327,0.147,0.328,0.337,0.187,0.163,0.252,46864
1971,"Rutherford County,NC",No,4,0,66724,0.174,0.319,0.334,0.173,0.191,0.283,42831
1972,"Sampson County,NC",No,6,0,63443,0.223,0.333,0.316,0.128,0.228,0.33,42807
1973,"Scotland County,NC",No,6,0,35395,0.202,0.341,0.303,0.155,0.269,0.418,36730
1974,"Stanly County,NC",No,6,0,61056,0.149,0.347,0.346,0.158,0.132,0.192,51491
1975,"Stokes County,NC",Yes,2,0,46175,0.165,0.411,0.291,0.133,0.121,0.182,50826
1976,"Surry County,NC",No,4,0,72384,0.217,0.293,0.323,0.168,0.16,0.236,46342
1977,"Swain County,NC",No,8,5,14207,0.217,0.311,0.312,0.16,0.152,0.229,43121
1978,"Transylvania County,NC",No,6,5,33421,0.114,0.27,0.301,0.315,0.128,0.226,51398
1979,"Tyrrell County,NC",No,9,4,4164,0.245,0.393,0.265,0.097,0.252,0.351,36765
1980,"Union County,NC",Yes,1,0,222404,0.102,0.25,0.3,0.348,0.07,0.094,80428
1981,"Vance County,NC",No,4,0,44630,0.2,0.37,0.3,0.129,0.263,0.358,40263
1982,"Wake County,NC",Yes,1,0,1022078,0.073,0.154,0.255,0.518,0.084,0.104,80169
1983,"Warren County,NC",No,8,4,20195,0.195,0.341,0.309,0.155,0.198,0.301,38430
1984,"Washington County,NC",No,7,0,12283,0.201,0.358,0.329,0.113,0.211,0.387,36042
1985,"Watauga County,NC",No,5,4,53650,0.105,0.203,0.276,0.416,0.212,0.153,48489
1986,"Wayne County,NC",Yes,3,0,123688,0.159,0.305,0.34,0.195,0.202,0.315,41572
1987,"Wilkes County,NC",No,6,0,68609,0.214,0.315,0.316,0.155,0.189,0.316,44080
1988,"Wilson County,NC",No,4,3,81267,0.197,0.319,0.288,0.196,0.211,0.311,44015
1989,"Yadkin County,NC",Yes,2,0,37766,0.19,0.347,0.351,0.113,0.13,0.205,49070
1990,"Yancey County,NC",No,8,5,17681,0.158,0.326,0.316,0.2,0.178,0.263,44756
1991,"Adams County,ND",No,9,1,2345,0.045,0.336,0.333,0.286,0.104,0.128,53162
1992,"Barnes County,ND",No,6,1,10873,0.086,0.282,0.36,0.272,0.123,0.127,54984
1993,"Benson County,ND",No,9,1,6846,0.155,0.298,0.39,0.156,0.308,0.404,42407
1994,"Billings County,ND",No,9,1,906,0.112,0.32,0.305,0.263,0.09,0.115,76235
1995,"Bottineau County,ND",No,9,1,6556,0.088,0.292,0.383,0.237,0.116,0.152,59161
1996,"Bowman County,ND",No,9,2,3184,0.098,0.307,0.353,0.243,0.087,0.099,62270
1997,"Burke County,ND",No,9,4,2170,0.069,0.295,0.413,0.223,0.093,0.103,63261
1998,"Burleigh County,ND",Yes,3,4,91693,0.06,0.233,0.356,0.351,0.074,0.072,72277
1999,"Cass County,ND",Yes,3,0,169880,0.055,0.197,0.354,0.394,0.104,0.091,63885
2000,"Cavalier County,ND",No,9,1,3849,0.085,0.299,0.405,0.212,0.106,0.135,60314
2001,"Dickey County,ND",No,9,1,5034,0.099,0.282,0.352,0.267,0.111,0.109,53286
2002,"Divide County,ND",No,9,1,2318,0.058,0.367,0.39,0.184,0.1,0.136,58715
2003,"Dunn County,ND",No,9,2,4243,0.099,0.35,0.342,0.21,0.104,0.127,66383
2004,"Eddy County,ND",No,9,1,2321,0.1,0.31,0.347,0.243,0.106,0.142,51327
2005,"Emmons County,ND",No,8,1,3378,0.129,0.36,0.346,0.165,0.133,0.168,47976
2006,"Foster County,ND",No,9,1,3294,0.078,0.283,0.398,0.241,0.087,0.104,58096
2007,"Golden Valley County,ND",No,9,1,1801,0.077,0.248,0.394,0.281,0.112,0.163,58075
2008,"Grand Forks County,ND",Yes,3,4,69716,0.051,0.232,0.371,0.345,0.129,0.106,54311
2009,"Grant County,ND",No,8,1,2376,0.088,0.373,0.364,0.174,0.145,0.209,41295
2010,"Griggs County,ND",No,9,1,2288,0.096,0.306,0.338,0.259,0.092,0.125,54250
2011,"Hettinger County,ND",No,9,1,2556,0.134,0.353,0.369,0.144,0.124,0.154,51455
2012,"Kidder County,ND",No,8,1,2455,0.1,0.349,0.372,0.179,0.145,0.165,45401
2013,"LaMoure County,ND",No,9,1,4110,0.159,0.277,0.324,0.24,0.114,0.135,54514
2014,"Logan County,ND",No,9,1,1932,0.134,0.361,0.341,0.164,0.129,0.179,50141
2015,"McHenry County,ND",No,9,1,5835,0.101,0.341,0.359,0.198,0.119,0.124,54795
2016,"McIntosh County,ND",No,9,1,2674,0.199,0.297,0.336,0.168,0.136,0.168,47288
2017,"McKenzie County,ND",No,9,2,11497,0.082,0.288,0.368,0.261,0.092,0.104,76224
2018,"McLean County,ND",No,8,1,9497,0.082,0.341,0.372,0.205,0.092,0.11,64524
2019,"Mercer County,ND",No,7,2,8543,0.073,0.271,0.44,0.216,0.072,0.068,82303
2020,"Morton County,ND",Yes,3,0,30037,0.084,0.306,0.347,0.263,0.081,0.097,68043
2021,"Mountrail County,ND",No,9,2,9745,0.09,0.318,0.386,0.206,0.104,0.134,67162
2022,"Nelson County,ND",No,8,1,2955,0.083,0.309,0.381,0.227,0.108,0.112,50093
2023,"Oliver County,ND",Yes,3,1,1891,0.103,0.317,0.394,0.187,0.102,0.129,68243
2024,"Pembina County,ND",No,9,1,7067,0.114,0.328,0.354,0.204,0.103,0.112,58766
2025,"Pierce County,ND",No,7,1,4229,0.081,0.354,0.373,0.192,0.116,0.148,47360
2026,"Ramsey County,ND",No,7,4,11577,0.082,0.289,0.368,0.261,0.123,0.16,54814
2027,"Ransom County,ND",No,8,1,5375,0.073,0.391,0.339,0.197,0.087,0.09,61634
2028,"Renville County,ND",No,9,1,2487,0.06,0.338,0.424,0.178,0.082,0.078,60205
2029,"Richland County,ND",No,6,1,16292,0.094,0.275,0.415,0.216,0.116,0.111,61174
2030,"Rolette County,ND",No,9,4,14508,0.137,0.252,0.411,0.2,0.247,0.277,42021
2031,"Sargent County,ND",No,9,3,3868,0.083,0.367,0.375,0.175,0.078,0.109,64756
2032,"Sheridan County,ND",No,9,1,1333,0.144,0.374,0.372,0.109,0.166,0.234,39439
2033,"Sioux County,ND",Yes,3,4,4374,0.16,0.322,0.356,0.162,0.329,0.376,37002
2034,"Slope County,ND",No,9,1,766,0.107,0.28,0.347,0.265,0.127,0.173,49843
2035,"Stark County,ND",No,7,2,29738,0.082,0.33,0.359,0.229,0.082,0.074,71888
2036,"Steele County,ND",No,8,1,1918,0.037,0.292,0.397,0.275,0.078,0.11,66929
2037,"Stutsman County,ND",No,7,0,21057,0.089,0.346,0.329,0.235,0.114,0.115,57002
2038,"Towner County,ND",No,9,1,2241,0.08,0.322,0.416,0.182,0.093,0.11,51848
2039,"Traill County,ND",No,8,1,8028,0.073,0.255,0.404,0.268,0.082,0.083,59931
2040,"Walsh County,ND",No,6,1,10857,0.141,0.339,0.352,0.168,0.109,0.131,59705
2041,"Ward County,ND",No,5,0,67827,0.066,0.311,0.34,0.283,0.108,0.095,63938
2042,"Wells County,ND",No,9,1,4063,0.15,0.342,0.287,0.221,0.114,0.145,58261
2043,"Williams County,ND",No,7,2,32159,0.079,0.264,0.408,0.248,0.065,0.076,79354
2044,"Adams County,OH",No,6,0,27964,0.208,0.436,0.226,0.129,0.197,0.291,42154
2045,"Allen County,OH",Yes,3,0,104114,0.104,0.385,0.332,0.178,0.144,0.187,50301
2046,"Ashland County,OH",No,4,0,53416,0.114,0.428,0.248,0.211,0.104,0.126,54362
2047,"Ashtabula County,OH",No,4,3,98737,0.14,0.444,0.274,0.141,0.174,0.24,46950
2048,"Athens County,OH",No,4,4,65634,0.104,0.349,0.25,0.297,0.307,0.268,40416
2049,"Auglaize County,OH",No,4,3,45773,0.068,0.437,0.306,0.189,0.069,0.082,63754
2050,"Belmont County,OH",Yes,3,2,68813,0.096,0.427,0.315,0.162,0.13,0.177,48989
2051,"Brown County,OH",Yes,1,0,43864,0.126,0.461,0.271,0.142,0.118,0.184,55334
2052,"Butler County,OH",Yes,1,0,376474,0.097,0.328,0.278,0.298,0.124,0.154,61053
2053,"Carroll County,OH",Yes,2,0,27784,0.113,0.479,0.272,0.136,0.129,0.173,50002
2054,"Champaign County,OH",No,6,3,39086,0.093,0.475,0.282,0.149,0.1,0.148,57701
2055,"Clark County,OH",Yes,3,0,135699,0.125,0.368,0.321,0.186,0.149,0.217,50089
2056,"Clermont County,OH",Yes,1,0,202294,0.098,0.33,0.292,0.28,0.082,0.102,65280
2057,"Clinton County,OH",No,6,0,41944,0.115,0.397,0.302,0.187,0.118,0.166,53947
2058,"Columbiana County,OH",No,4,0,104589,0.122,0.451,0.279,0.148,0.151,0.223,44938
2059,"Coshocton County,OH",No,6,3,36626,0.158,0.484,0.234,0.125,0.154,0.242,46420
2060,"Crawford County,OH",No,4,3,42300,0.097,0.458,0.297,0.148,0.14,0.204,44715
2061,"Cuyahoga County,OH",Yes,1,0,1257582,0.107,0.28,0.295,0.319,0.179,0.266,50006
2062,"Darke County,OH",No,6,3,51934,0.093,0.486,0.274,0.147,0.095,0.126,53853
2063,"Defiance County,OH",No,4,3,38377,0.08,0.44,0.313,0.167,0.091,0.14,56740
2064,"Delaware County,OH",Yes,1,0,193351,0.033,0.188,0.235,0.544,0.041,0.038,103536
2065,"Erie County,OH",No,4,5,75417,0.081,0.378,0.314,0.227,0.106,0.169,53135
2066,"Fairfield County,OH",Yes,1,0,151877,0.076,0.336,0.315,0.272,0.093,0.116,67654
2067,"Fayette County,OH",No,6,0,28709,0.139,0.472,0.228,0.161,0.151,0.23,47733
2068,"Franklin County,OH",Yes,1,4,1256147,0.09,0.248,0.269,0.393,0.155,0.222,60383
2069,"Fulton County,OH",Yes,2,3,42373,0.088,0.414,0.326,0.172,0.079,0.104,62800
2070,"Gallia County,OH",No,6,0,30324,0.182,0.407,0.258,0.153,0.221,0.309,43785
2071,"Geauga County,OH",Yes,1,3,93824,0.095,0.251,0.273,0.381,0.057,0.068,84093
2072,"Greene County,OH",Yes,2,4,164970,0.066,0.244,0.3,0.39,0.116,0.133,68380
2073,"Guernsey County,OH",No,6,0,39410,0.141,0.441,0.277,0.142,0.188,0.268,44623
2074,"Hamilton County,OH",Yes,1,0,810077,0.09,0.264,0.275,0.371,0.154,0.219,57300
2075,"Hancock County,OH",No,4,3,75578,0.077,0.362,0.294,0.267,0.099,0.133,61579
2076,"Hardin County,OH",No,6,0,31601,0.105,0.484,0.245,0.166,0.147,0.177,49580
2077,"Harrison County,OH",No,6,2,15399,0.142,0.482,0.275,0.101,0.153,0.218,50301
2078,"Henry County,OH",No,6,3,27474,0.069,0.432,0.318,0.18,0.108,0.174,57705
2079,"Highland County,OH",No,6,0,43103,0.158,0.454,0.262,0.126,0.154,0.219,49161
2080,"Hocking County,OH",Yes,1,5,28633,0.103,0.448,0.301,0.148,0.141,0.212,50568
2081,"Holmes County,OH",No,7,3,43615,0.424,0.332,0.155,0.089,0.094,0.126,60828
2082,"Huron County,OH",No,4,3,58610,0.118,0.466,0.281,0.136,0.111,0.146,55202
2083,"Jackson County,OH",No,7,3,32636,0.155,0.418,0.275,0.153,0.168,0.245,44726
2084,"Jefferson County,OH",Yes,3,0,67353,0.097,0.434,0.316,0.153,0.19,0.268,42821
2085,"Knox County,OH",No,4,3,61168,0.093,0.4,0.279,0.228,0.138,0.204,56885
2086,"Lake County,OH",Yes,1,3,229921,0.08,0.319,0.322,0.279,0.075,0.106,65883
2087,"Lawrence County,OH",Yes,2,0,60907,0.135,0.435,0.286,0.143,0.188,0.253,43031
2088,"Licking County,OH",Yes,1,0,171296,0.088,0.348,0.303,0.262,0.091,0.125,66145
2089,"Logan County,OH",No,6,3,45371,0.087,0.49,0.263,0.16,0.114,0.162,61699
2090,"Lorain County,OH",Yes,1,3,305725,0.103,0.315,0.341,0.24,0.142,0.216,59265
2091,"Lucas County,OH",Yes,2,0,433927,0.108,0.297,0.332,0.263,0.187,0.25,47865
2092,"Madison County,OH",Yes,1,0,43894,0.13,0.415,0.286,0.169,0.107,0.141,61645
2093,"Mahoning County,OH",Yes,2,0,232216,0.091,0.38,0.288,0.241,0.165,0.243,48010
2094,"Marion County,OH",No,4,3,65616,0.124,0.434,0.311,0.131,0.165,0.247,45419
2095,"Medina County,OH",Yes,1,0,176390,0.051,0.316,0.3,0.333,0.065,0.075,76475
2096,"Meigs County,OH",No,6,0,23254,0.172,0.418,0.282,0.128,0.178,0.259,44286
2097,"Mercer County,OH",No,7,3,40799,0.083,0.465,0.284,0.167,0.076,0.101,62782
2098,"Miami County,OH",Yes,2,3,104371,0.098,0.368,0.308,0.226,0.079,0.116,59922
2099,"Monroe County,OH",No,8,3,14173,0.119,0.522,0.24,0.119,0.141,0.191,46314
2100,"Montgomery County,OH",Yes,2,0,532391,0.099,0.281,0.346,0.274,0.169,0.251,51071
2101,"Morgan County,OH",No,6,0,14744,0.135,0.456,0.295,0.113,0.17,0.252,40557
2102,"Morrow County,OH",Yes,1,0,34941,0.134,0.445,0.286,0.135,0.119,0.172,60452
2103,"Muskingum County,OH",No,4,0,86072,0.127,0.421,0.297,0.155,0.166,0.24,49586
2104,"Noble County,OH",No,7,4,14473,0.149,0.491,0.258,0.103,0.181,0.19,48792
2105,"Ottawa County,OH",No,4,5,40828,0.08,0.355,0.341,0.224,0.095,0.125,58345
2106,"Paulding County,OH",No,6,3,18992,0.107,0.488,0.264,0.141,0.103,0.147,53876
2107,"Perry County,OH",Yes,1,0,35989,0.143,0.449,0.285,0.123,0.164,0.229,51534
2108,"Pickaway County,OH",Yes,1,0,57123,0.128,0.41,0.277,0.186,0.121,0.156,58742
2109,"Pike County,OH",No,7,3,28163,0.19,0.404,0.268,0.138,0.205,0.309,45163
2110,"Portage County,OH",Yes,2,4,162329,0.079,0.363,0.272,0.287,0.113,0.143,63689
2111,"Preble County,OH",No,6,3,41388,0.106,0.436,0.299,0.158,0.097,0.144,53904
2112,"Putnam County,OH",No,6,3,34064,0.068,0.424,0.305,0.203,0.055,0.065,64304
2113,"Richland County,OH",Yes,3,0,121803,0.132,0.398,0.292,0.178,0.144,0.207,49668
2114,"Ross County,OH",No,4,4,77207,0.133,0.423,0.277,0.166,0.184,0.255,49385
2115,"Sandusky County,OH",No,4,3,59566,0.098,0.423,0.319,0.16,0.1,0.134,53978
2116,"Scioto County,OH",No,4,0,77001,0.152,0.42,0.279,0.15,0.226,0.288,41267
2117,"Seneca County,OH",No,4,0,55687,0.088,0.461,0.299,0.152,0.121,0.162,52165
2118,"Shelby County,OH",No,4,3,48934,0.099,0.425,0.302,0.174,0.09,0.118,63398
2119,"Stark County,OH",Yes,2,0,373758,0.087,0.378,0.308,0.228,0.144,0.232,52310
2120,"Summit County,OH",Yes,2,0,541645,0.084,0.306,0.289,0.321,0.12,0.175,58890
2121,"Trumbull County,OH",Yes,2,3,203194,0.109,0.449,0.257,0.185,0.176,0.257,47424
2122,"Tuscarawas County,OH",No,4,3,92487,0.141,0.457,0.243,0.158,0.123,0.173,51030
2123,"Union County,OH",Yes,1,3,55108,0.074,0.341,0.254,0.33,0.05,0.051,84861
2124,"Van Wert County,OH",No,6,3,28354,0.09,0.461,0.287,0.162,0.084,0.115,54331
2125,"Vinton County,OH",No,8,0,13161,0.202,0.462,0.221,0.115,0.19,0.288,43457
2126,"Warren County,OH",Yes,1,0,224187,0.065,0.259,0.253,0.423,0.052,0.059,87391
2127,"Washington County,OH",No,4,0,60861,0.091,0.418,0.299,0.192,0.159,0.217,50904
2128,"Wayne County,OH",No,4,3,115868,0.14,0.394,0.247,0.219,0.094,0.138,59142
2129,"Williams County,OH",No,6,3,37039,0.105,0.434,0.311,0.15,0.097,0.142,54581
2130,"Wood County,OH",Yes,2,3,129126,0.059,0.311,0.299,0.331,0.119,0.109,64282
2131,"Wyandot County,OH",No,7,3,22188,0.091,0.462,0.289,0.157,0.08,0.102,55995
2132,"Adair County,OK",No,6,3,22326,0.198,0.456,0.231,0.116,0.246,0.349,35156
2133,"Alfalfa County,OK",No,9,1,5831,0.132,0.391,0.276,0.202,0.152,0.185,52952
2134,"Atoka County,OK",No,9,1,13907,0.173,0.406,0.271,0.15,0.208,0.278,39702
2135,"Beaver County,OK",No,9,1,5456,0.158,0.36,0.285,0.197,0.112,0.17,52550
2136,"Beckham County,OK",No,7,2,22532,0.13,0.384,0.313,0.173,0.163,0.213,47825
2137,"Blaine County,OK",No,6,2,10022,0.175,0.345,0.315,0.166,0.16,0.234,49513
2138,"Bryan County,OK",No,6,0,45198,0.14,0.32,0.312,0.228,0.166,0.22,43445
2139,"Caddo County,OK",No,6,0,29414,0.145,0.399,0.294,0.163,0.195,0.259,48533
2140,"Canadian County,OK",Yes,1,0,133143,0.077,0.295,0.36,0.268,0.073,0.088,70942
2141,"Carter County,OK",No,5,2,48299,0.126,0.364,0.304,0.206,0.177,0.24,48660
2142,"Cherokee County,OK",No,6,0,48316,0.148,0.314,0.287,0.25,0.21,0.266,42913
2143,"Choctaw County,OK",No,7,0,14945,0.186,0.394,0.297,0.123,0.23,0.319,35308
2144,"Cimarron County,OK",No,9,1,2250,0.136,0.371,0.266,0.226,0.164,0.267,46777
2145,"Cleveland County,OK",Yes,1,4,273012,0.08,0.256,0.339,0.325,0.119,0.125,62343
2146,"Coal County,OK",No,9,1,5677,0.166,0.417,0.242,0.176,0.226,0.285,39396
2147,"Comanche County,OK",Yes,3,4,122823,0.104,0.321,0.35,0.225,0.167,0.236,51382
2148,"Cotton County,OK",Yes,3,1,5990,0.142,0.434,0.293,0.132,0.162,0.222,43386
2149,"Craig County,OK",No,6,4,14578,0.134,0.401,0.317,0.148,0.195,0.281,43074
2150,"Creek County,OK",Yes,2,0,71027,0.132,0.405,0.299,0.163,0.14,0.199,54478
2151,"Custer County,OK",No,7,2,28967,0.141,0.306,0.297,0.255,0.182,0.187,49577
2152,"Delaware County,OK",No,6,5,42069,0.161,0.356,0.307,0.176,0.207,0.336,40287
2153,"Dewey County,OK",No,9,2,4915,0.072,0.394,0.288,0.245,0.121,0.161,50728
2154,"Ellis County,OK",No,9,2,4081,0.127,0.386,0.288,0.2,0.127,0.183,51867
